,time,ca_rad,activity_coeff,mass,tau,dm/dt,new_mass,mass_frac_solute,mass_frac_solvent,density,radius,volume
15,0.256,2.226836463074349,0.8896474825988818,7.690450482573045e-11,0.21666150412209292,2.3954980901744076e-11,7.652122513130254e-11,0.21663434547289562,0.783365654527104,1160.3351366952752,20.564638215746605,65947.52042865905
16,0.272,2.226836463074349,0.8885942963925402,7.652122513130267e-11,0.23017364193931972,2.3832569067741827e-11,7.61399040262188e-11,0.21771928574267055,0.7822807142573291,1161.2003560896426,20.52532164157283,65569.99713866858
17,0.28800000000000003,2.226836463074349,0.8875306781550947,7.613990402621895e-11,0.24367293379942248,2.3709881847503542e-11,7.57605459166589e-11,0.21880947821230984,0.7811905217876898,1162.0707797718474,20.486059103939848,65194.43327843867
18,0.304,2.226836463074349,0.8864565694910311,7.576054591665902e-11,0.2571576781382247,2.358692184533351e-11,7.538315516713369e-11,0.21990490427669662,0.780095095723303,1162.9464116616102,20.446851955933337,64820.83302482247
19,0.32,2.226836463074349,0.8853719134714879,7.538315516713381e-11,0.27062614566769877,2.346369178178444e-11,7.500773609862527e-11,0.22100554400558364,0.778994455994416,1163.8272546859482,20.407701563667075,64449.200512034455
20,0.336,2.226836463074349,0.8842766547029868,7.500773609862541e-11,0.28407657954320564,2.334019449570376e-11,7.463429298669415e-11,0.2221113761211531,0.7778886238788465,1164.713310752937,20.368609306171255,64079.53982980265
21,0.352,2.226836463074349,0.8831707393969168,7.463429298669429e-11,0.2975071955574312,2.3216432946243177e-11,7.42628300595544e-11,0.22322237797576686,0.7767776220242327,1165.6045807253215,20.329576575271204,63711.85502148834
22,0.368,2.226836463074349,0.8820541154403401,7.426283005955453e-11,0.31091618236213603,2.3092410214859663e-11,7.389335149611678e-11,0.22433852552993455,0.775661474470065,1166.501064393993,20.290604775456295,63346.15008217329
23,0.384,2.226836463074349,0.8809267324679908,7.38933514961169e-11,0.3243017017184836,2.296812950730003e-11,7.35258614240001e-11,0.22545979333052726,0.7745402066694723,1167.4027604513649,20.25169532373872,62982.428956714175
24,0.4,2.226836463074349,0.8797885419350493,7.352586142400024e-11,0.3376618887764659,2.2843594155546767e-11,7.31603639175115e-11,0.22658615448926464,0.773413845510735,1168.309666464655,20.212849649502083,62620.69553776548
25,0.41600000000000004,2.226836463074349,0.8786394971912443,7.316036391751162e-11,0.35099485238459277,2.2718807619752385e-11,7.279686299559559e-11,0.2277175806615056,0.772282419338494,1169.2217788491075,20.174069194339417,62260.95366377049
26,0.432,2.226836463074349,0.877479553555716,7.279686299559568e-11,0.36429867543024663,2.2593773490132333e-11,7.243536261975357e-11,0.22885404202537185,0.7711459579746276,1170.1390928411745,20.13535541188052,61903.20711692124
27,0.448,2.226836463074349,0.8763086683929444,7.243536261975368e-11,0.37757141521168996,2.2468495488831422e-11,7.207586669193238e-11,0.22999550726123527,0.7700044927387641,1171.0616024716853,20.09670976760838,61547.45962108777
28,0.464,2.226836463074349,0.8751268011895164,7.207586669193251e-11,0.3908111038423221,2.2342977471751178e-11,7.17183790523845e-11,0.23114194353160067,0.7688580564683987,1171.9893005390277,20.05813373866442,61193.71483971688
29,0.48,2.226836463074349,0.8739339136316744,7.171837905238461e-11,0.40401574868787815,2.2217223430334883e-11,7.136290347749925e-11,0.23229331646141596,0.7677066835385833,1172.9221785823681,20.019628813642495,60841.97637370177
30,0.496,2.226836463074349,0.8727299696837179,7.136290347749935e-11,0.41718333283735587,2.20912374933132e-11,7.100944367760634e-11,0.2334495901188426,0.7665504098811566,1173.860226854945,19.9811964923713,60492.2477592224
31,0.512,2.226836463074349,0.8715149356670508,7.100944367760646e-11,0.4303118156082014,2.196502392839948e-11,7.065800329475207e-11,0.2346107269965197,0.7653892730034796,1174.8034342974547,19.942838285685113,60144.5324655578
32,0.528,2.226836463074349,0.8702887803398767,7.065800329475216e-11,0.4433991330864358,2.1838587143934643e-11,7.03085859004492e-11,0.2357766879933561,0.7642233120066433,1175.7517885115733,19.904555715182624,59798.83389287069
33,0.544,2.226836463074349,0.8690514749775673,7.030858590044933e-11,0.45644319870241007,2.1711931690482436e-11,6.996119499340161e-11,0.236947432396885,0.7630525676031142,1176.705275733635,19.86635031297373,59455.15536996571
34,0.56,2.226836463074349,0.8678029934534237,6.996119499340172e-11,0.4694419038425544,2.158506226236109e-11,6.961583399720394e-11,0.23812291786621634,0.761877082133783,1177.6638808085077,19.82822362141408,59113.50015202149
35,0.5760000000000001,2.226836463074349,0.8665433123198412,6.961583399720405e-11,0.4823931184977164,2.14579836991119e-11,6.927250625801826e-11,0.23930310041562233,0.7606968995843771,1178.6275871636958,19.790177192827244,58773.87141829832
36,0.592,2.226836463074349,0.8652724108899648,6.927250625801837e-11,0.49529469194875786,2.1330700986909e-11,6.893121504222783e-11,0.24048793439879323,0.7595120656012062,1179.5963767837056,19.752212589214405,58436.272269821726
37,0.608,2.226836463074349,0.8639902713194729,6.893121504222794e-11,0.5081444534895657,2.1203219259892783e-11,6.859196353406966e-11,0.24167737249379886,0.7583226275062006,1180.5702301847116,19.714331381951318,58100.70572704327
38,0.624,2.226836463074349,0.8626968786886238,6.859196353406976e-11,0.5209402131881129,2.1075543801433862e-11,6.825475483324682e-11,0.2428713656887937,0.7571286343112058,1181.549126389558,19.676535151472528,57767.17472747988
39,0.64,2.226836463074349,0.8613922210842802,6.825475483324696e-11,0.533679762685703,2.094768004531409e-11,6.791959195252193e-11,0.24406986326850208,0.7559301367314974,1182.533042903135,19.638825486942697,57435.6821233328
40,0.656,2.226836463074349,0.8600762896820768,6.791959195252208e-11,0.5463608760350107,2.0819633576833315e-11,6.758647781529275e-11,0.24527281280152197,0.7547271871984774,1183.5219556881682,19.60120398591489,57106.23067908703
41,0.672,2.226836463074349,0.8587490788281897,6.758647781529287e-11,0.5589813105766264,2.0691410133816366e-11,6.725541525315181e-11,0.2464801601284841,0.7535198398715154,1184.5158391414577,19.563672253975827,56778.82306909363
42,0.6880000000000001,2.226836463074349,0.8574105861213113,6.725541525315192e-11,0.5715388078551791,2.056301560755033e-11,6.692640700343111e-11,0.2476918493511047,0.7523081506488949,1185.5146660706168,19.526231904377955,56453.46187513512
43,0.704,2.226836463074349,0.8560608124938014,6.692640700343124e-11,0.5840310945740042,2.0434456043603405e-11,6.659945570673359e-11,0.2489078228221701,0.7510921771778295,1186.5184076713394,19.48888455765828,56130.14958397624
44,0.72,2.226836463074349,0.8546997622928032,6.659945570673373e-11,0.5964558835895764,2.030573764256464e-11,6.62745639044527e-11,0.2501280211364907,0.7498719788635089,1187.5270335052462,19.451631841243973,55808.88858490135
45,0.736,2.226836463074349,0.8533274433606124,6.627456390445283e-11,0.6088108749449531,2.01768667606717e-11,6.595173403628208e-11,0.2513523831228622,0.7486476168771374,1188.5405114783525,19.414475389044625,55489.68116723995
46,0.752,2.226836463074349,0.8519438671143078,6.595173403628218e-11,0.6210937569423025,2.0047849910328446e-11,6.563096843771693e-11,0.2525808458370718,0.7474191541629277,1189.5588078201956,19.377416841031273,55172.529517882555
47,0.768,2.226836463074349,0.8505490486247069,6.563096843771705e-11,0.6333022072546538,1.9918693760517325e-11,6.531226933754877e-11,0.2538133445559877,0.7461866554440117,1190.581887063672,19.340457842802053,54857.43571878807
48,0.784,2.226836463074349,0.849143006694355,6.531226933754888e-11,0.6454338940764347,1.9789405137094313e-11,6.499563885535536e-11,0.255049812772767,0.7449501872272325,1191.6097120256231,19.303600045134612,54544.40174448474
49,0.8,2.226836463074349,0.8477257639343918,6.499563885535548e-11,0.6574864773124628,1.965999102296118e-11,6.46810789989881e-11,0.25629018219322125,0.7437098178067783,1192.6422437882222,19.266845103525256,54233.42945956686
50,0.8160000000000001,2.226836463074349,0.8462973468403234,6.468107899898822e-11,0.6694576098052683,1.953045855811847e-11,6.436859166205832e-11,0.25753438273337453,0.7424656172666251,1193.679441681198,19.23019467771492,53924.520616188645
51,0.8320000000000001,2.226836463074349,0.8448577858663029,6.436859166205842e-11,0.6813449385999041,1.9400815039583062e-11,6.405817862142509e-11,0.25878234251824983,0.7412176574817497,1194.721263264949,19.193650431202077,53617.676851557924
52,0.848,2.226836463074349,0.8434071154981453,6.40581786214252e-11,0.6931461062462848,1.9271067921183408e-11,6.374984153468627e-11,0.26003398788191934,0.7399660121180802,1195.7676643145908,19.157214030742548,53312.89968543131
53,0.864,2.226836463074349,0.8419453743245029,6.374984153468639e-11,0.7048587521377464,1.9141224813208152e-11,6.344358193767506e-11,0.26128924336885256,0.7387107566311469,1196.8185988049813,19.120887145836527,53010.1905176133
54,0.88,2.226836463074349,0.840472605106477,6.344358193767517e-11,0.7164805138858134,1.901129348192425e-11,6.313940124196439e-11,0.2625480317365962,0.7374519682634033,1197.8740188967738,19.08467144820278,52709.55062546139
55,0.896,2.226836463074349,0.8389888548451765,6.313940124196449e-11,0.7280090287298073,1.8881281848944587e-11,6.283730073238138e-11,0.26381027395981754,0.736189726040182,1198.9338749235376,19.048568611240327,52410.98116139961
56,0.912,2.226836463074349,0.8374941748472793,6.283730073238148e-11,0.739441934980757,1.8751197990451282e-11,6.253728156453426e-11,0.2650758892357437,0.7349241107642558,1199.9981153800013,19.012580309477666,52114.48315044285
57,0.928,2.226836463074349,0.8359886207883704,6.253728156453437e-11,0.750776873498501,1.8621050136267367e-11,6.223934476235409e-11,0.2663447949910267,0.7336552050089727,1201.0666869114511,18.976708218009847,51820.05748773439
58,0.9440000000000001,2.226836463074349,0.8344722527739492,6.223934476235416e-11,0.7620114892009994,1.8490846668775912e-11,6.194349121565375e-11,0.2676169068900631,0.7323830931099362,1202.1395343043432,18.94095401192358,51527.70493609908
59,0.96,2.226836463074349,0.8329451353977575,6.194349121565388e-11,0.7731434326043132,1.836059612167408e-11,6.16497216777071e-11,0.2688921388447966,0.7311078611552028,1203.2166004781666,18.905319365710593,51237.426123614874
60,0.976,2.226836463074349,0.831407337797792,6.164972167770722e-11,0.7841703613929714,1.8230307178583022e-11,6.135803676284988e-11,0.27017040302602996,0.7298295969739695,1204.2978264786002,18.869805952669633,50949.22154120502
61,0.992,2.226836463074349,0.8298589337089979,6.135803676285001e-11,0.7950899420177501,1.8099988671471766e-11,6.106843694410646e-11,0.27145160987626954,0.7285483901237301,1205.3831514720116,18.834415444297278,50663.09154025407
62,1.008,2.226836463074349,0.8283000015134618,6.106843694410656e-11,0.8058998513212753,1.7969649578936998e-11,6.078092255084357e-11,0.2727356681241277,0.7272643318758719,1206.472512741339,18.799149509667977,50379.036330249706
63,1.024,2.226836463074349,0.8267306242870305,6.078092255084367e-11,0.8165977781881038,1.7839299024294194e-11,6.049549376645497e-11,0.2740224848003026,0.7259775151996969,1207.5658456833935,18.764009814803646,50097.055976453994
64,1.04,2.226836463074349,0.8251508898430515,6.049549376645507e-11,0.827181425219332,1.7708946273516803e-11,6.02121506260788e-11,0.2753119652551561,0.7246880347448433,1208.6630838076283,18.72899802203316,49817.15039760594
65,1.056,2.226836463074349,0.8235608907722494,6.02121506260789e-11,0.8376485104282813,1.7578600732983102e-11,5.993089301435117e-11,0.2766040131779059,0.7233959868220935,1209.764158736412,18.694115789342213,49539.31936365883
66,1.072,2.226836463074349,0.8219607244793892,5.993089301435128e-11,0.8479967689570965,1.744827194706599e-11,5.965172066319823e-11,0.27789853061744874,0.7221014693825507,1210.869000206839,18.659364769713886,49263.562493555124
67,1.088,2.226836463074349,0.8203504932158552,5.965172066319833e-11,0.858223954810799,1.7317969595530926e-11,5.937463314966983e-11,0.2791954180048269,0.7208045819951727,1211.9775360741235,18.62474661046046,48989.87925304131
68,1.104,2.226836463074349,0.8187303041085912,5.937463314966993e-11,0.8683278426080395,1.7187703490767966e-11,5.909962989381764e-11,0.28049457417734974,0.7195054258226499,1213.0896923166013,18.590262952546873,48718.26895252637
69,1.12,2.226836463074349,0.8171002691848273,5.909962989381773e-11,0.8783062293455083,1.7057483574837223e-11,5.882671015662033e-11,0.28179589640437835,0.7182041035956214,1214.2053930423797,18.555915429906374,48448.730744986155
70,1.1360000000000001,2.226836463074349,0.8154605053926431,5.882671015662045e-11,0.8881569361742151,1.6927319916335955e-11,5.855587303795908e-11,0.28309928041477955,0.7169007195852202,1215.3245604976662,18.521705668748872,48181.263623916966
71,1.1520000000000001,2.226836463074349,0.8138111346172607,5.855587303795918e-11,0.8978778101854247,1.6797222707088032e-11,5.828711747464577e-11,0.2844046204260538,0.715595379573946,1216.4471150767997,18.487635286862517,47915.866421341176
72,1.168,2.226836463074349,0.8121522836928392,5.828711747464589e-11,0.9074667262036812,1.66672022586517e-11,5.802044223850746e-11,0.2857118091751365,0.7142881908248634,1217.5729753340186,18.453705892909145,47652.53780586796
73,1.184,2.226836463074349,0.8104840844097012,5.8020442238507565e-11,0.9169215885846088,1.653726899864846e-11,5.7755845934529187e-11,0.28702073795087313,0.7129792620491268,1218.7020579969885,18.41991908571407,47391.27628081178
74,1.2,2.226836463074349,0.8088066735167061,5.775584593452929e-11,0.9262403330145723,1.640743346690642e-11,5.7493326999058786e-11,0.288331296628162,0.7116687033718379,1219.834277982106,18.386276453550984,47132.08018237226
75,1.216,2.226836463074349,0.8071201927190756,5.7493326999058876e-11,0.9354209283106636,1.62777063114381e-11,5.723288369807587e-11,0.2896433737037589,0.710356626296241,1220.9695484116112,18.352779573422456,46874.9476778774
76,1.232,2.226836463074349,0.8054247886708694,5.723288369807597e-11,0.9444613782166514,1.6148098284223218e-11,5.69745141255284e-11,0.2909568563337327,0.7090431436662672,1222.1077806325154,18.319430010336813,46619.876764094086
77,1.248,2.226836463074349,0.8037206129627563,5.697451412552848e-11,0.9533597231940498,1.601862023683146e-11,5.6718216201739176e-11,0.29227163037255927,0.7077283696274407,1223.2488842373637,18.286229316582,46366.865265608016
78,1.264,2.226836463074349,0.8020078221043789,5.6718216201739273e-11,0.9621140422040297,1.588928311586072e-11,5.6463987671885504e-11,0.29358758041383803,0.706412419586162,1224.3927670868434,18.25317903099718,46115.910833276466
79,1.28,2.226836463074349,0.8002865775016872,5.646398767188561e-11,0.9707224544785568,1.5760097958213525e-11,5.621182610455419e-11,0.2949045898326122,0.7050954101673879,1225.5393353342488,18.220280678242734,45867.010942756235
80,1.296,2.226836463074349,0.7985570454285735,5.621182610455429e-11,0.979183121276356,1.5631075886189098e-11,5.596172889037527e-11,0.2962225408292697,0.7037774591707304,1226.688493451808,18.187535768069466,45620.16289311007
81,1.312,2.226836463074349,0.7968193969935768,5.596172889037539e-11,0.9874942476230532,1.5502228102431018e-11,5.5713693240736493e-11,0.2975413144750016,0.7024586855249986,1227.840144258873,18.154945794587693,45375.363805493915
82,1.328,2.226836463074349,0.7950738081006463,5.571369324073658e-11,0.9956540840300465,1.5373565884692743e-11,5.546771618658149e-11,0.2988607907587881,0.7011392092412121,1228.9941889519757,18.122512235537066,45132.61062192781
83,1.344,2.226836463074349,0.7933204594046614,5.546771618658159e-11,1.003660928191192,1.5245100580457982e-11,5.5223794577294265e-11,0.30018084863588185,0.6998191513641183,1230.1505271367446,18.09023655155783,44891.900104153305
84,1.36,2.226836463074349,0.7915595362611256,5.522379457729437e-11,1.0115131266528696,1.5116843601396913e-11,5.498192507967202e-11,0.3015013660777539,0.6984986339222462,1231.3090568616747,18.058120185464404,44653.228832579516
85,1.3760000000000001,2.226836463074349,0.7897912286704667,5.4981925079672124e-11,1.0192090764557795,1.4988806417683345e-11,5.474210417698919e-11,0.3028222201234648,0.6971777798765353,1232.469674653745,18.02616456152199,44416.593205320576
86,1.3920000000000001,2.226836463074349,0.7880157312164826,5.474210417698929e-11,1.026747226744272,1.4861000552159324e-11,5.4504328168154745e-11,0.30414328693242043,0.6958567130675797,1233.6322755558624,17.994371084727142,44181.98943732697
87,1.408,2.226836463074349,0.7862332429991241,5.4504328168154836e-11,1.03412608034082,1.473343757436139e-11,5.4268593166965055e-11,0.30546444183846877,0.6945355581615313,1234.7967531661227,17.962741140093023,43949.4135596128
88,1.424,2.226836463074349,0.7844439675617352,5.426859316696516e-11,1.0413441952830749,1.460612909442014e-11,5.4034895101454434e-11,0.3067855594052917,0.6932144405947085,1235.9629996788624,17.931276091940248,43718.861418581466
89,1.44,2.226836463074349,0.7826481128123746,5.4034895101454524e-11,1.0484001863194465,1.4479086756822656e-11,5.380322971334536e-11,0.3081065134830408,0.6918934865169594,1237.13090592748,17.899977283194143,43490.32867545165
90,1.456,2.226836463074349,0.7808458909397302,5.3803229713345445e-11,1.0552927263617848,1.4352322234065718e-11,5.357359255760039e-11,0.30942717726616675,0.6905728227338335,1238.3003614289967,17.868846034689245,43263.810805785884
91,1.472,2.226836463074349,0.779037518323122,5.357359255760048e-11,1.0620205478907074,1.4225847220183967e-11,5.3345979002077536e-11,0.31074742335238514,0.6892525766476151,1239.4712544303295,17.8378836444819,43039.30309912331
92,1.488,2.226836463074349,0.7772232154370258,5.3345979002077626e-11,1.0685824443119383,1.4099673424177063e-11,5.312038422729079e-11,0.312067123802721,0.6879328761972793,1240.643471956234,17.80709138717184,42816.80065871874
93,1.504,2.226836463074349,0.7754032067501271,5.312038422729088e-11,1.0749772712608083,1.3973812563341546e-11,5.289680322627742e-11,0.31338615020257243,0.6866138497974279,1241.816899858886,17.776470513233548,42596.2984013894
94,1.52,2.226836463074349,0.7735777206186754,5.28968032262775e-11,1.0812039478512978,1.384827635650297e-11,5.2675230804573455e-11,0.31470437372372806,0.6852956262762723,1242.9914228690568,17.74602224835824,42377.79105747099
95,1.536,2.226836463074349,0.7717469891746518,5.2675230804573545e-11,1.0872614578683852,1.3723076517174844e-11,5.245566158029875e-11,0.31602166518727437,0.683978334812726,1244.1669246488323,17.715747792807385,42161.27317088455
96,1.552,2.226836463074349,0.769911248208409,5.245566158029884e-11,1.0931488508998137,1.3598224746634966e-11,5.2238089984352684e-11,0.31733789512732297,0.6826621048726774,1245.343287845835,17.685648320778487,41946.739099315244
97,1.568,2.226836463074349,0.7680707370461235,5.223808998435278e-11,1.0988652434055857,1.3473732726937944e-11,5.202251026072177e-11,0.31865293385548765,0.6813470661445128,1246.5203941488905,17.655724979784054,41734.18301450425
98,1.584,2.226836463074349,0.7662256984223035,5.202251026072185e-11,1.1044098197232977,1.3349612113878364e-11,5.18089164668998e-11,0.3199666515260397,0.6800333484739607,1247.69812434508,17.625978890044532,41523.59890265478
99,1.6,2.226836463074349,0.7643763783470732,5.1808916466899894e-11,1.1097818330057412,1.3225874529897027e-11,5.1597302474421545e-11,0.3212789182016652,0.6787210817983351,1248.8763583781304,17.596411143895946,41314.98056495285
100,1.616,2.226836463074349,0.7625230259687541,5.159730247442163e-11,1.1149806060899188,1.3102531556955716e-11,5.138766196951034e-11,0.3225896039197489,0.6774103960802513,1250.0549754080657,17.567022805213156,41108.32161820358
101,1.6320000000000001,2.226836463074349,0.7606658934316499,5.138766196951045e-11,1.1200055322946671,1.2979594729380171e-11,5.117998845384037e-11,0.3238985787591054,0.6761014212408948,1251.233853872068,17.53781490884938,40903.615495583654
102,1.6480000000000001,2.226836463074349,0.758805235729362,5.117998845384047e-11,1.1248560761455844,1.2857075526687945e-11,5.097427524541347e-11,0.32520571290707895,0.6747942870929213,1252.4128715464649,17.50878846009286,40700.855447509915
103,1.6640000000000001,2.226836463074349,0.7569413105537208,5.097427524541356e-11,1.1295317740252433,1.2734985366407696e-11,5.0770515479551035e-11,0.3265108767269301,0.6734891232730702,1253.5919056097882,17.47994443414128,40500.03454262461
104,1.68,2.226836463074349,0.7550743781394331,5.077051547955114e-11,1.1340322347467802,1.261333559689655e-11,5.056870211000079e-11,0.3278139408254264,0.6721860591745737,1254.7708327068165,17.45128377559476,40301.14566889715
105,1.696,2.226836463074349,0.7532047011049698,5.056870211000087e-11,1.1383571400506236,1.2492137490179379e-11,5.0368827910158e-11,0.32911477612055556,0.6708852238794446,1255.9495290135326,17.422807397968036,40104.181534841984
106,1.712,2.226836463074349,0.7513325442893262,5.036882791015809e-11,1.1425062450209862,1.237140223479691e-11,5.017088547440134e-11,0.33041325390927384,0.6695867460907262,1257.1278703029157,17.394516183222546,39909.13467085273
107,1.728,2.226836463074349,0.7494581745855768,5.017088547440144e-11,1.1464793784235838,1.2251140928701974e-11,4.997486721954221e-11,0.33170924593520823,0.6682907540647919,1258.3057320114845,17.36641098131903,39715.99743065153
108,1.744,2.226836463074349,0.7475818607707936,4.9974867219542305e-11,1.1502764429611985,1.213136457218757e-11,4.9780765386387306e-11,0.3330026244562242,0.6669973755437759,1259.4829893065134,17.33849260979128,39524.76199285327
109,1.76,2.226836463074349,0.7457038733330705,4.978076538638739e-11,1.153897415448183,1.2012084060877918e-11,4.958857204141334e-11,0.3342932623117754,0.6657067376882246,1260.6595171538324,17.310761853341592,39335.42036264363
110,1.776,2.226836463074349,0.743824484295466,4.958857204141343e-11,1.1573423469016526,1.1893310178775421e-11,4.939827907855302e-11,0.3355810329899486,0.6644189670100514,1261.8351903861242,17.283219463458497,39147.96437357009
111,1.792,2.226836463074349,0.7419439670375496,4.9398279078553104e-11,1.1606113625505798,1.1775053591391623e-11,4.9209878221090835e-11,0.3368658106941187,0.6631341893058814,1263.0098837716355,17.25586615805728,38962.385689444425
112,1.808,2.226836463074349,0.7400625961144343,4.920987822109094e-11,1.1637046617610733,1.1657324838957155e-11,4.9023361023667625e-11,0.3381474704091281,0.6618525295908719,1264.183472083207,17.22870262114375,38778.67580635555
113,1.824,2.226836463074349,0.7381806470737686,4.9023361023667716e-11,1.1666225178785437,1.1540134329729407e-11,4.883871887439204e-11,0.3394258879669075,0.6605741120330925,1265.3558301675369,17.201729502501767,38596.82605479097
114,1.84,2.226836463074349,0.7362983962709038,4.883871887439214e-11,1.1693652779866273,1.1423492333405651e-11,4.865594299705765e-11,0.3407009401114511,0.6592990598885489,1266.5268330145816,17.17494741740485,38416.82760186532
115,1.856,2.226836463074349,0.7344161206825746,4.8655942997057726e-11,1.171933362583386,1.1307408974654082e-11,4.847502445346326e-11,0.3419725045630668,0.6580274954369332,1267.6963558270077,17.14835694635237,38238.67145365389
116,1.872,2.226836463074349,0.7325340977191814,4.8475024453463346e-11,1.1743272651744383,1.1191894226764784e-11,4.829595414583511e-11,0.3432404600818168,0.6567595399181833,1268.8642740895987,17.121958634830467,38062.34845762927
117,1.8880000000000001,2.226836463074349,0.7306526050362265,4.8295954145835194e-11,1.1765475517847281,1.1076957905440694e-11,4.811872281934814e-11,0.3445046865300688,0.6554953134699313,1270.030463638527,17.095752993098245,37887.849305198695
118,1.9040000000000001,2.226836463074349,0.7287719203449541,4.811872281934822e-11,1.1785948603887508,1.0962609662728483e-11,4.794332106474456e-11,0.34576506493407955,0.6542349350659206,1271.1948007303956,17.06974049599927,37715.16453434011
119,1.92,2.226836463074349,0.726892321222742,4.794332106474465e-11,1.1804699002612964,1.0848858981108573e-11,4.7769739321046914e-11,0.3470214775445326,0.6529785224554675,1272.357162110961,17.04392158279873,37544.28453233398
120,1.936,2.226836463074349,0.7250140849232167,4.7769739321047005e-11,1.1821734512484818,1.0735715167740013e-11,4.759796787836317e-11,0.348273807895955,0.6517261921040451,1273.5174250834466,17.01829665704636,37375.19953858844
121,1.952,2.226836463074349,0.7231374881866444,4.759796787836324e-11,1.183706362961511,1.0623187348879364e-11,4.742799688078117e-11,0.3495219408649392,0.650478059135061,1274.6754675763473,16.992866086465337,37207.899647555154
122,1.968,2.226836463074349,0.7212628070508131,4.742799688078125e-11,1.1850695538942952,1.0511284464478213e-11,4.7259816329349597e-11,0.35076576272709953,0.6492342372729006,1275.8311682106498,16.96763020286717,37042.37481173263
123,1.984,2.226836463074349,0.7193903166626612,4.7259816329349674e-11,1.1862640104664197,1.0400015262965652e-11,4.709341608514222e-11,0.35200516121269415,0.647994838787306,1276.984406366366,16.942589302092664,36878.614844754135
124,2.0,2.226836463074349,0.7175202910909988,4.7093416085142305e-11,1.1872907859935184,1.028938829622543e-11,4.6928785872402696e-11,0.35324002556084605,0.6467599744391541,1278.1350622483028,16.917743643978973,36716.60942455693
125,2.016,2.226836463074349,0.7156530031405239,4.6928785872402773e-11,1.1881509995865804,1.0179411914771023e-11,4.676591528176644e-11,0.35447024657229964,0.6455297534277005,1279.2830169509743,16.893093452352723,36556.34809662969
126,2.032,2.226836463074349,0.71378872416755,4.676591528176652e-11,1.1888458349829047,1.0070094263130604e-11,4.6604793773556426e-11,0.35569571666065214,0.644304283339348,1280.4281525225792,16.868638915049083,36397.82027733461
127,2.048,2.226836463074349,0.7119277238976238,4.660479377355652e-11,1.1893765393104632,9.961443275443877e-12,4.644541068114942e-11,0.3569163299020018,0.6430836700979984,1281.5703520279578,16.844380183956737,36241.01525730068
128,2.064,2.226836463074349,0.7100702702453177,4.6445410681149506e-11,1.1897444217880546,9.853466671276663e-12,4.628775521440908e-11,0.3581319820829583,0.6418680179170418,1282.7094996104508,16.820317375088525,36085.92220488452
129,2.08,2.226836463074349,0.708216629136615,4.6287755214409156e-11,1.1899508523644429,9.746171951664351e-12,4.6131816463182525e-11,0.3593425707469643,0.6406574292530359,1283.845480552578,16.79645056867764,35932.53016969535
130,2.096,2.226836463074349,0.7063670643337616,4.61318164631826e-11,1.189997260297221,9.639566395373586e-12,4.597758340085662e-11,0.36054799523887787,0.6394520047611223,1284.9781813354723,16.772779809299045,35780.828086179885
131,2.112,2.226836463074349,0.704521837263492,4.5977583400856694e-11,1.1898851326771973,9.533657055411825e-12,4.58250448879701e-11,0.36174815674777405,0.6382518432522262,1286.107489696984,16.74930510601597,35630.80477726384
132,2.128,2.226836463074349,0.7026812068481334,4.5825044887970174e-11,1.1896160128975493,9.428450755759406e-12,4.5674189675878025e-11,0.36294295834792045,0.6370570416520798,1287.2332946883946,16.726026432551034,35482.44895804575
133,2.144,2.226836463074349,0.7008454293404256,4.56741896758781e-11,1.1891914990734944,9.323954088350676e-12,4.552500641046449e-11,0.364132305037892,0.6358676949621083,1288.355486729674,16.702943727481724,35335.74923953939
134,2.16,2.226836463074349,0.6990147581620079,4.552500641046458e-11,1.1886132424140996,9.220173410295826e-12,4.537748363589985e-11,0.3653161037777883,0.634683896222212,1289.473957663212,16.680056894459838,35190.694132460834
135,2.176,2.226836463074349,0.6971894437458488,4.537748363589992e-11,1.187882945549542,9.117114841347941e-12,4.5231609798438355e-11,0.3664942635245239,0.6335057364754764,1290.5886008059704,16.657365802454464,35047.27205105584
136,2.192,2.226836463074349,0.6953697333828686,4.5231609798438426e-11,1.1870023608170923,9.01478426161814e-12,4.508737325025253e-11,0.36766669526516454,0.6323333047348358,1291.699310999996,16.63487028601801,34905.47131696401
137,2.208,2.226836463074349,0.6935558710726895,4.5087373250252604e-11,1.185973288507655,8.913187309530067e-12,4.4944762253300124e-11,0.36883331204828346,0.6311666879517169,1292.8059846612414,16.612570145574875,34765.28016311524
138,2.224,2.226836463074349,0.6917480973795165,4.49447622533002e-11,1.1847975750801343,8.81232938004534e-12,4.4803764983219477e-11,0.3699940290133224,0.630005970986678,1293.908519826648,16.59046514773212,34626.68673765444
139,2.24,2.226836463074349,0.689946649292061,4.480376498321955e-11,1.183477111340502,8.712215623111694e-12,4.466436953324976e-11,0.37114876341793657,0.6288512365820638,1295.0068161994386,16.568555025611744,34489.679107890646
140,2.2560000000000002,2.226836463074349,0.6881517600888927,4.466436953324983e-11,1.1820138305949497,8.612850942380125e-12,4.452656391817175e-11,0.37229743466331433,0.627702565336686,1296.100775192584,16.54683947920385,34354.245264266334
141,2.2720000000000002,2.226836463074349,0.6863636592086593,4.452656391817183e-11,1.1804097067767878,8.514239994162759e-12,4.4390336078265227e-11,0.37343996431746096,0.6265600356825394,1297.1902999704023,16.52531817574019,34220.37312434272
